answers,resps,success,Latency,TokensUsed,TokensUsedCompletion,TokensUsedReasoning
D,B,True,2.862451599969063,1018,83,73
D,D,True,2.8826254999730736,1060,97,87
B,D,True,1.900718099961523,1035,57,47
C,C,True,3.746411500032991,1230,145,135
B,D,True,6.182837800006382,1318,202,192
C,B,True,3.3529570000246167,1099,93,83
C,C,True,20.1278103000368,1834,831,821
D,D,True,5.249388199998066,1197,196,186
C,A,True,4.617692400002852,1119,178,168
B,B,True,3.612148799991701,1128,115,105
B,B,True,2.209949799987953,1022,65,55
B,D,True,2.8326509000035003,1073,86,76
C,B,True,6.789060400042217,1247,239,229
C,C,True,2.6382242999970913,1113,87,77
D,C,True,9.870217799965758,1344,334,324
D,D,True,2.12472500000149,1069,40,30
C,C,True,3.9330246000317857,1136,152,142
C,C,True,6.72235150000779,1339,300,290
C,C,True,5.046594900020864,1293,176,166
A,C,True,2.769034400000237,1087,85,75
C,A,True,5.468591500015464,1357,141,131
B,B,True,3.945567900023889,1233,108,98
B,B,True,5.429655299987644,1247,149,139
A,A,True,4.479659000004176,1478,181,171
B,B,True,3.230133500008378,1231,125,115
A,B,True,9.820389600005,1429,419,409
B,A,True,5.091710800013971,1098,166,156
B,B,True,8.300622899958398,1310,364,354
B,C,True,8.773747500032187,1394,299,289
A,C,True,6.957954499986954,1335,318,308
B,B,True,4.3432973000453785,1250,156,146
C,C,True,2.9655336000141688,1375,107,97
D,A,True,7.658656599989627,1319,290,280
A,B,True,5.431036100024357,1346,185,175
B,A,True,5.060922000033315,1214,174,164
B,C,True,4.33980400004657,1219,114,104
C,C,True,5.185432399972342,1425,159,149
C,B,True,3.763772999984212,1224,145,135
B,A,True,5.423691100033466,1237,191,181
B,D,True,21.703239700000267,2299,993,983
B,D,True,4.018064899952151,1425,88,78
A,D,True,5.260294099978637,1313,215,206
C,C,True,3.3488552999915555,1260,107,97
A,A,True,3.1757832000148483,1194,112,102
A,A,True,4.8222854000050575,1165,174,164
C,D,True,5.057350899965968,1215,188,178
B,B,True,14.45547660003649,1624,635,625
B,B,True,5.840245499974117,1245,252,242
B,B,True,6.180088499968406,1254,206,196
A,A,True,7.777005299984012,1320,252,242
D,D,True,5.295317199954297,1294,210,200
A,D,True,13.588878600043245,1465,471,461
C,C,True,5.135668000031728,1279,145,135
B,B,True,5.3277093000360765,1262,132,122
A,A,True,3.7053902000188828,1394,134,124
D,D,True,5.149054900044575,1245,171,161
C,C,True,2.460011899995152,1207,87,77
B,D,True,2.310313900001347,1141,71,61
D,B,True,3.4595924000022933,1155,133,123
D,D,True,4.414331800013315,1159,194,184
D,D,True,3.4494257000042126,1226,120,110
D,D,True,4.333643999998458,1528,151,141
B,B,True,12.58094810001785,1653,519,509
B,B,True,3.9867697000154294,1194,142,132
D,A,True,4.406631700054277,1223,173,163
B,C,True,8.714987299987115,1556,330,320
C,C,True,3.825561099976767,1204,141,131
D,D,True,5.134570499998517,1416,163,153
D,D,True,2.1116864000214264,1162,63,53
C,B,True,3.260499499971047,1048,102,92
D,D,True,2.780599899997469,1267,83,73
B,B,True,6.471509499999229,1449,234,224
D,B,True,5.900572199956514,1377,258,248
C,C,True,13.129385099979118,1617,603,593
A,C,True,1.8709391999873333,1037,48,38
B,C,True,7.88693780003814,1393,288,278
A,A,True,3.9912490000133403,1079,119,109
B,B,True,5.069997099984903,1152,127,117
B,B,True,7.034602200030349,1283,250,240
A,B,True,8.445619899954181,1598,241,231
A,A,True,4.916768800001591,1361,221,211
A,A,True,3.7241427999688312,1183,144,134
B,B,True,8.195203199982643,1288,297,287
B,B,True,2.049893899995368,1109,65,55
A,A,True,5.915808899968397,1445,272,262
A,A,True,5.599688500049524,1294,192,182
C,C,True,4.7962242999929,1615,197,187
A,B,True,4.90543709998019,1569,154,144
B,B,True,5.441384400008246,1284,181,171
D,D,True,4.924935299961362,1255,193,183
B,B,True,3.513863100029994,1813,119,109
A,C,True,5.908947299991269,1443,262,252
D,D,True,6.163169400009792,1355,272,262
C,C,True,7.337840799998958,1714,293,283
C,B,True,4.207632800040301,1533,180,170
A,A,True,2.271667000022717,1106,84,74
B,C,True,6.979079799959436,1631,224,214
B,C,True,2.243723299994599,1079,74,64
D,B,True,3.375957100011874,1283,115,105
D,D,True,3.57787899998948,1348,119,109
A,A,True,3.8613356999703683,1260,104,94
A,A,True,3.005377999972552,1234,87,77
C,A,True,7.8519215999986045,1661,189,179
D,D,True,7.5881861000088975,1392,281,271
B,A,True,10.338020700030029,1805,436,426
D,D,True,4.396476399968378,1219,111,101
A,B,True,5.077088999969419,1447,191,181
C,C,True,9.450794300006237,1572,365,355
A,D,True,3.8976293000159785,1210,152,142
A,C,True,5.483584099973086,1680,170,160
C,C,True,5.346309699991252,1563,176,166
C,C,True,7.043486199981999,1423,268,258
D,D,True,4.8267223999719135,1146,105,95
B,B,True,8.451725799997803,1642,321,311
B,C,True,2.6392230999772437,1458,74,64
C,D,True,2.8564014000003226,1457,93,83
A,D,True,9.914291699999012,1515,371,361
D,D,True,4.931331200001296,1527,173,163
C,C,True,4.039738299965393,1298,107,97
D,C,True,5.333184599992819,1507,147,137
A,A,True,1.8272216999903321,1079,56,46
A,A,True,3.808912299980875,1122,114,104
D,A,True,13.180759300012141,1492,429,419
B,B,True,5.984537800017279,1237,239,229
B,D,True,4.669790700019803,1227,161,151
C,C,True,3.6926710999687202,1115,196,186
