answers,resps,success,Latency,TokensUsed,TokensUsedCompletion,TokensUsedReasoning
D,D,True,6.841271699871868,1611,403,384
A,C,True,6.045828599948436,1709,403,384
D,D,True,4.984554799972102,1579,339,320
C,C,True,2.8865533000789583,1441,147,128
A,A,True,4.497472699964419,1419,211,192
D,A,True,21.503919099923223,3015,1812,1792
B,C,True,3.563128899782896,1313,147,128
C,C,True,5.427433300064877,1628,403,384
A,A,True,4.441291099879891,1449,211,192
B,B,True,3.697894599987194,1358,147,128
D,D,True,4.452992100035772,1499,212,192
D,D,True,3.885387600166723,1410,211,192
A,A,True,4.61629610019736,1581,275,256
B,B,True,6.639623200055212,1567,339,320
D,D,True,6.805768500082195,1718,467,448
B,B,True,8.446121499873698,1747,531,512
D,D,True,5.452415300067514,1583,339,320
A,A,True,6.919753500027582,1706,403,384
C,C,True,4.888465200085193,1555,275,256
B,B,True,5.101108600152656,1583,275,256
D,D,True,8.219728899886832,1820,467,448
A,A,True,3.4736400002148002,1325,147,128
D,D,True,7.090219199890271,1792,403,384
D,D,True,12.700998799875379,2483,1043,1024
C,C,True,5.507752299774438,1623,339,320
D,D,True,5.3119415999390185,1609,339,320
A,A,True,5.17409439990297,1598,275,256
B,B,True,6.488728299969807,1901,467,448
C,C,True,18.843731000088155,2599,1363,1344
B,B,True,4.188318399945274,1348,147,128
B,B,True,7.085304900072515,1723,403,384
B,C,True,14.718024399830028,2327,1043,1024
D,D,True,6.1956591999623924,1721,403,384
C,A,True,7.3121978000272065,1779,467,448
A,A,True,3.415910500101745,1507,147,128
B,A,True,11.420726499985904,2270,851,832
C,A,True,2.9657425000332296,1457,83,64
C,D,True,5.946269899839535,1600,339,320
C,C,True,11.499903500080109,2237,787,768
B,B,True,5.0956173001322895,1626,275,256
D,D,True,3.643328399863094,1898,147,128
C,C,True,10.043443700065836,1973,723,704
B,B,True,8.16738189989701,1685,467,448
C,C,True,14.004373000003397,2326,979,960
B,B,True,5.398931999923661,1750,339,320
C,C,True,4.288016099948436,1511,211,192
C,C,True,4.743440799880773,1594,275,256
C,B,True,7.492696299916133,1817,403,384
A,C,True,3.9365672999992967,1374,211,192
C,C,True,5.804261500015855,1627,403,384
C,B,True,9.166253699921072,1925,723,704
A,A,True,8.517600900027901,2106,851,832
C,C,True,4.780122000025585,1579,275,256
B,B,True,3.873628000030294,1688,339,320
C,C,True,6.411241800058633,1760,467,448
C,C,True,13.209408299997449,2278,915,896
B,B,True,12.26286070002243,2287,851,832
C,B,True,6.543750900076702,1641,403,384
A,A,True,4.720144500024617,1402,211,192
A,A,True,5.103031799895689,1569,275,256
D,D,True,5.309735300019383,1558,339,320
D,D,True,4.493341699941084,1479,211,192
C,B,True,5.431146099930629,1471,211,192
C,C,True,4.801934799877927,1571,211,192
B,B,True,4.5230203999672085,1516,275,256
B,B,True,9.474303999915719,1867,595,576
A,D,True,7.981883999891579,1807,403,384
B,B,True,10.943528100149706,1885,659,640
B,B,True,5.480947500094771,1792,339,320
C,C,True,5.656564499950036,1730,339,320
C,C,True,9.84788370016031,2055,659,640
B,B,True,30.961851199856028,3938,2579,2560
C,C,True,7.876520999940112,1907,595,576
B,C,True,15.500550199998543,2677,1235,1216
C,C,True,4.174261099891737,1678,275,256
C,C,True,6.269800999900326,1836,531,512
D,C,True,12.687699100002646,2142,915,896
D,D,True,3.701177600072697,1603,275,256
C,D,True,6.634976299945265,1766,339,320
A,A,True,12.361809400143102,2062,787,768
A,A,True,7.715082800015807,1656,339,320
D,D,True,5.263044599909335,1681,275,256
D,D,True,7.609319399809465,1690,467,448
A,A,True,5.812906699953601,1695,339,320
C,A,True,4.8882359999697655,1667,403,384
C,C,True,7.785865799989551,1592,339,320
C,C,True,10.052669000113383,1946,595,576
D,D,True,6.535170100163668,1645,339,320
B,B,True,5.516531200148165,1491,211,192
C,C,True,6.67764739994891,1956,531,512
C,C,True,3.5523912000935525,1453,147,128
B,B,True,15.70188120007515,2572,1043,1024
D,D,True,9.579987799981609,2492,915,896
A,A,True,4.803265599999577,1624,403,384
D,A,True,6.976580200018361,1761,403,384
D,D,True,5.068425700068474,1410,211,192
D,C,True,5.4504350000061095,1624,339,320
B,B,True,3.9512759000062943,1755,275,256
D,D,True,15.171087400056422,2246,915,896
B,B,True,6.257963800104335,1795,531,512
A,B,True,12.591135999886319,2134,787,768
A,A,True,5.830309599870816,1889,531,512
A,A,True,7.470323200104758,1975,595,576
C,C,True,5.586220599943772,1681,403,384
B,D,True,4.036617400124669,1601,275,256
B,A,True,6.338129700161517,1805,530,512
A,A,True,12.690887300064787,2134,787,768
D,A,True,9.520395699888468,1975,595,576
D,B,True,4.806401299778372,1652,211,192
A,D,True,3.3761489999014884,1464,211,192
B,B,True,15.803323700092733,2499,1235,1216
B,B,True,6.119813600089401,1559,275,256
A,C,True,12.094185299938545,2399,1043,1024
B,D,True,8.969983899965882,1967,659,640
D,C,True,4.301397799979895,1541,211,192
C,C,True,9.13999789999798,1929,531,512
B,D,True,6.413605000125244,1779,403,384
B,B,True,5.9987967000342906,1688,339,320
B,B,True,7.91393050015904,1738,531,512
C,C,True,10.501342700095847,2036,659,640
C,C,True,6.18087840010412,1586,339,320
D,A,True,7.722936999984086,1757,467,448
B,B,True,10.081473200116307,1948,659,640
C,C,True,5.982193799922243,1632,275,256
A,B,True,7.958340900018811,2007,789,768
B,B,True,7.722505900077522,1912,531,512
A,A,True,3.4175891000777483,1698,275,256
A,A,True,8.888795499922708,2240,659,640
C,C,True,11.56860650004819,2267,851,832
A,A,True,6.566241399850696,1850,467,448
D,D,True,6.303708800114691,1870,403,384
C,C,True,4.398635999998078,1844,339,320
B,B,True,4.746379199903458,1552,275,256
D,D,True,5.94519740017131,1996,403,384
D,B,True,8.666873099980876,1814,467,448
B,D,True,6.652166400104761,1840,403,384
C,D,True,10.23521770001389,2233,979,960
C,C,True,7.882511899806559,1781,531,512
C,C,True,7.780451099853963,2086,723,704
B,B,True,4.929595599882305,1564,275,256
C,C,True,7.864529399899766,1796,467,448
D,D,True,5.314759399974719,1855,467,448
C,C,True,3.883841799804941,1553,211,192
A,A,True,6.559883200097829,1771,403,384
B,B,True,4.185872699832544,1623,211,192
B,B,True,8.507527199806646,1982,659,640
B,C,True,14.257499299943447,3021,1619,1600
C,C,True,9.896406000014395,2180,787,768
A,A,True,3.863427000120282,1344,147,128
B,B,True,16.743940400192514,2456,1106,1088
C,D,True,7.736785500077531,1759,467,448
B,D,True,8.56083370000124,1723,403,384
D,D,True,13.34058289998211,2488,917,896
B,B,True,6.585278499871492,1684,339,320
A,A,True,4.980205799918622,1550,211,192
C,A,True,9.821490200003609,2395,787,768
B,D,True,13.211905699921772,2117,787,768
C,C,True,13.154519900213927,2390,1107,1088
C,C,True,4.616868199780583,1570,339,320
C,A,True,12.298796199960634,1913,659,640
A,A,True,4.03827099991031,1604,211,192
B,B,True,4.568732600193471,1545,275,256
B,B,True,16.347828600089997,2386,1107,1088
D,D,True,6.361949100159109,1661,275,256
D,D,True,7.276834000134841,1531,275,256
D,C,True,5.932432200061157,1530,275,256
A,D,True,7.399805299937725,1893,595,576
D,D,True,3.4979261001572013,1723,275,256
C,C,True,3.618169100023806,1567,275,256
B,B,True,9.652150700101629,2227,595,576
D,D,True,6.73064439999871,1947,339,320
D,D,True,2.2529831000138074,1572,147,128
C,D,True,4.719450900098309,1442,211,192
D,D,True,7.1261650999076664,1664,339,320
D,B,True,5.8471668001729995,1701,403,384
B,B,True,15.557299899868667,2538,1107,1088
C,C,True,6.244752099970356,2156,595,576
C,A,True,22.623953399946913,2912,1619,1600
C,A,True,7.260956400074065,1970,659,640
A,A,True,7.381935399957001,1988,595,576
D,D,True,7.400590300094336,2084,659,640
D,D,True,11.93084489996545,2336,851,832
B,B,True,5.318562800064683,1401,211,192
